,PATTERN,message,@timestamp,message_only_1,logLevel,thread,class_name_method_name
99,Get Subscription & Device Error 404,"""2022-02-23 16:27:15.061  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469293)\""}]\n""",2022-02-23T16:27:15.061000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469293)\""}]\n""",INFO,nio-8080-exec-5,.w.r.s.m.s.SubscriptionManagementService
100,Get Subscription & Device Error 404,"""2022-02-23 16:27:14.845  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469292)\""}]\n""",2022-02-23T16:27:14.845000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469292)\""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
101,Get Subscription & Device Error 404,"""2022-02-23 16:27:14.616  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469290)\""}]\n""",2022-02-23T16:27:14.616000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469290)\""}]\n""",INFO,nio-8080-exec-4,.w.r.s.m.s.SubscriptionManagementService
102,Get Subscription & Device Error 404,"""2022-02-23 16:27:12.537  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469205)\""}]\n""",2022-02-23T16:27:12.537000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469205)\""}]\n""",INFO,nio-8080-exec-7,.w.r.s.m.s.SubscriptionManagementService
103,Get Subscription & Device Error 404,"""2022-02-23 16:27:12.021  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469199)\""}]\n""",2022-02-23T16:27:12.021000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469199)\""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
104,Get Subscription & Device Error 404,"""2022-02-23 16:27:11.801  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469187)\""}]\n""",2022-02-23T16:27:11.802000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469187)\""}]\n""",INFO,nio-8080-exec-2,.w.r.s.m.s.SubscriptionManagementService
105,Get Subscription & Device Error 404,"""2022-02-23 16:27:09.150  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469036)\""}]\n""",2022-02-23T16:27:09.150000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469036)\""}]\n""",INFO,io-8080-exec-10,.w.r.s.m.s.SubscriptionManagementService
106,Get Subscription & Device Error 404,"""2022-02-23 16:27:08.353  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",2022-02-23T16:27:08.353000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",INFO,nio-8080-exec-7,.w.r.s.m.s.SubscriptionManagementService
107,Get Subscription & Device Error 404,"""2022-02-23 16:27:08.115  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",2022-02-23T16:27:08.116000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",INFO,nio-8080-exec-5,.w.r.s.m.s.SubscriptionManagementService
108,Get Subscription & Device Error 404,"""2022-02-23 16:27:07.888  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",2022-02-23T16:27:07.888000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
109,Get Subscription & Device Error 404,"""2022-02-23 16:27:07.660  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",2022-02-23T16:27:07.661000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",INFO,nio-8080-exec-4,.w.r.s.m.s.SubscriptionManagementService
110,Get Subscription & Device Error 404,"""2022-02-23 16:27:07.414  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",2022-02-23T16:27:07.414000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",INFO,nio-8080-exec-2,.w.r.s.m.s.SubscriptionManagementService
111,Get Subscription & Device Error 404,"""2022-02-23 16:27:07.178  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",2022-02-23T16:27:07.178000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",INFO,nio-8080-exec-1,.w.r.s.m.s.SubscriptionManagementService
112,Get Subscription & Device Error 404,"""2022-02-23 16:26:11.762  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",2022-02-23T16:26:11.762000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",INFO,io-8080-exec-10,.w.r.s.m.s.SubscriptionManagementService
113,Get Subscription & Device Error 404,"""2022-02-23 16:26:11.545  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",2022-02-23T16:26:11.546000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",INFO,nio-8080-exec-9,.w.r.s.m.s.SubscriptionManagementService
114,Get Subscription & Device Error 404,"""2022-02-23 16:26:11.309  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",2022-02-23T16:26:11.310000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",INFO,nio-8080-exec-6,.w.r.s.m.s.SubscriptionManagementService
115,Get Subscription & Device Error 404,"""2022-02-23 16:26:11.074  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",2022-02-23T16:26:11.074000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",INFO,nio-8080-exec-7,.w.r.s.m.s.SubscriptionManagementService
116,Get Subscription & Device Error 404,"""2022-02-23 16:26:10.841  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",2022-02-23T16:26:10.842000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",INFO,nio-8080-exec-5,.w.r.s.m.s.SubscriptionManagementService
117,Get Subscription & Device Error 404,"""2022-02-23 16:26:10.610  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",2022-02-23T16:26:10.610000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
118,Create Subscriber Error 409,"""2022-02-22 21:06:48.688  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: DishDevice.Imsi=313340100001169 for 0:1:5:3070\""}]\n""",2022-02-22T21:06:48.688000,"Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: DishDevice.Imsi=313340100001169 for 0:1:5:3070\""}]\n""",INFO,nio-8080-exec-6,.w.r.s.m.s.SubscriptionManagementService
119,Get Subscription & Device Error 404,"""2022-02-21 19:53:03.346  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469945)\""}]\n""",2022-02-21T19:53:03.347000,"Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469945)\""}]\n""",INFO,nio-8080-exec-1,.w.r.s.m.s.SubscriptionManagementService
120,Create Subscriber Error 409,"""2022-02-21 17:39:34.089  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469945 for 0:1:5:2824\""}]\n""",2022-02-21T17:39:34.089000,"Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469945 for 0:1:5:2824\""}]\n""",INFO,nio-8080-exec-1,.w.r.s.m.s.SubscriptionManagementService
121,Create Subscriber Error 409,"""2022-02-19 03:11:53.762  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469947 for 0:1:5:2742\""}]\n""",2022-02-19T03:11:53.763000,"Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469947 for 0:1:5:2742\""}]\n""",INFO,nio-8080-exec-7,.w.r.s.m.s.SubscriptionManagementService
122,Create Subscriber Error 409,"""2022-02-19 02:40:29.455  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469946 for 0:2:5:2733\""}]\n""",2022-02-19T02:40:29.455000,"Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469946 for 0:2:5:2733\""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
123,Create Subscriber Error 409,"""2022-02-19 02:40:29.455  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""This is a sample message for pattern extracion""}]\n""",2022-02-19T02:40:29.455000,"Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""This is a sample message for pattern extracion""}]\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
126,create subscriber error device,"""2022-02-24 23:35:19.525  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-24T23:35:19.526000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-1,.w.r.s.m.s.SubscriptionManagementService
127,create subscriber error device,"""2022-02-24 18:29:15.266  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-24T18:29:15.266000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
128,profile origin class path resource application,"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 66:13]\n""",2022-02-24T17:06:05.756000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 66:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
129,profile origin class path resource application,"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 81:13]\n""",2022-02-24T17:06:05.755000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 81:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
130,profile origin class path resource application,"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 71:13]\n""",2022-02-24T17:06:05.755000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 71:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
131,profile origin class path resource application,"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 76:13]\n""",2022-02-24T17:06:05.755000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 76:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
132,profile origin class path resource application,"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 86:13]\n""",2022-02-24T17:06:05.755000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 86:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
133,profile origin class path resource application,"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 72:13]\n""",2022-02-24T17:06:04.758000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 72:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
134,profile origin class path resource application,"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 78:13]\n""",2022-02-24T17:06:04.757000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 78:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
135,profile origin class path resource application,"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 84:13]\n""",2022-02-24T17:06:04.757000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 84:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
136,profile origin class path resource application,"""2022-02-24 17:06:04.756  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 90:13]\n""",2022-02-24T17:06:04.757000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 90:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
137,profile origin class path resource application,"""2022-02-24 17:06:04.756  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 96:13]\n""",2022-02-24T17:06:04.756000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 96:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
138,profile origin class path resource application,"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 148:13]\n""",2022-02-24T17:06:01.644000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 148:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
139,profile origin class path resource application,"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 142:13]\n""",2022-02-24T17:06:01.644000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 142:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
140,profile origin class path resource application,"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 136:13]\n""",2022-02-24T17:06:01.644000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 136:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
141,profile origin class path resource application,"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 160:13]\n""",2022-02-24T17:06:01.643000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 160:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
142,profile origin class path resource application,"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 154:13]\n""",2022-02-24T17:06:01.643000,"Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 154:13]\n""",WARN,           main,o.s.b.c.config.ConfigDataEnvironment
143,create subscriber error device,"""2022-02-22 18:30:01.835  INFO 1 --- [nio-8080-exec-8] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:30:01.836000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-8,.w.r.s.m.s.SubscriptionManagementService
144,create subscriber error device,"""2022-02-22 18:29:56.346  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:56.346000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,io-8080-exec-10,.w.r.s.m.s.SubscriptionManagementService
145,create subscriber error device,"""2022-02-22 18:29:50.931  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:50.932000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-9,.w.r.s.m.s.SubscriptionManagementService
146,create subscriber error device,"""2022-02-22 18:29:44.826  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:44.826000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-6,.w.r.s.m.s.SubscriptionManagementService
147,create subscriber error device,"""2022-02-22 18:29:38.682  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:38.682000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-7,.w.r.s.m.s.SubscriptionManagementService
148,create subscriber error device,"""2022-02-22 18:29:32.848  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:32.848000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-5,.w.r.s.m.s.SubscriptionManagementService
149,create subscriber error device,"""2022-02-22 18:29:26.453  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",2022-02-22T18:29:26.454000,"Create Subscriber Error Device with SUPI is still active. Can't create\n""",INFO,nio-8080-exec-3,.w.r.s.m.s.SubscriptionManagementService
